product_name,brand,price,currency,breadcrumbs,pdp_url,variants,image_url,description
Pull-On Jean Leggings,Adjmi,22.50,USD,Home/All Products/Pull-On Jean Leggings,https://www.shopjustice.com/collections/all-products/products/grey-woven-stretch-destroy-464462-grey-wash,"{""size"":[""6"",""7"",""8"",""10"",""12"",""14"",""16"",""6S"",""7S"",""8S"",""10S"",""12S"",""14S"",""14PL"",""16PL"",""18PL"",""20PL""],""color"":""Grey Wash""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/464462_grey-wash_1_grande.jpg?v=1625270456,"Our woven girls’ jean leggings have a stretchy, contour pull-on waistband—that keeps up with all her movement. Rise in the back prevents gapping. Destructed details with backing promise modesty with edge. The legging-like fit and mid-rise offer classic style. The deconstructed hems bring on-trend flair. And welted seams make them super-durable. They’re perfect for pairing with her favorite tees and sweatshirts. Plus, the comfy, stretch-cotton fabric is made with Repreve® denim—which is created using recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#464462Length: 24.5”77.6% cotton, 20.5% Repreve® polyester and 1.9% elastaneMachine wash, tumble dryImported"
Pull-On Jean Leggings,Adjmi,22.50,USD,Home/All Products/Pull-On Jean Leggings,https://www.shopjustice.com/collections/all-products/products/black-woven-stretch-clean-465496-black-rinse-wash,"{""size"":[""6"",""7"",""8"",""10"",""12"",""14"",""16"",""6S"",""7S"",""8S"",""10S"",""12S"",""14S"",""14PL"",""16PL"",""18PL"",""20PL""],""color"":""Black Rinse Wash""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/465496_black-rinse-wash_1_grande.jpg?v=1625270500,"Our woven girls’ jean leggings have a stretchy, contour pull-on waistband—that keeps up with all her movement. Rise in the back prevents gapping. Destructed details with backing promise modesty with edge. The legging-like fit and mid-rise offer classic style. The deconstructed hems bring on-trend flair. And welted seams make them super-durable. They’re perfect for pairing with her favorite tees and sweatshirts. Plus, the comfy, stretch-cotton fabric is made with Repreve® denim—which is created using recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#465496Length: 24.5”68% cotton, 20.9, Repreve® polyester, 9% rayon and 2.1% elastaneMachine wash, tumble dryImported"
Graphic Tie-Front Tee & Hair Tie,Adjmi,12.00,USD,Home/All Products/Graphic Tie-Front Tee & Hair Tie,https://www.shopjustice.com/collections/all-products/products/tie-front-graphic-tee-w-scrunchie-moon-flowers-308377-honeycomb,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Honeycomb""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308377_honeycomb_1_grande.jpg?v=1625102913,"We created a line of tees for your free-spirited girl. The front has a scoop neckline, plus a graphic boasts an affirming message. Cuffs bring a pop of personality to the short dolman sleeves. A keyhole punctuates the front hemline and ties into a sweet bow. They’re designed in slub-jersey cotton that promises the comfiest wear, ever. And the matching hair tie is perfect for upgrading her updos. They pair perfectly with Justice Denim jeans.#308377Includes: top and hair tie100% cottonMachine wash, tumble dryImported"
Tie-Dye Plaid Button-Up Top,Adjmi,19.50,USD,Home/All Products/Tie-Dye Plaid Button-Up Top,https://www.shopjustice.com/collections/all-products/products/tie-dye-plaid-shirt-372250-rhododendron,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Rhododendron""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/372250_rhododendron_1_grande.jpg?v=1625269854,"Our girls’ tops are made with soft, cotton-blend fabric and a relaxed cut that promise easy wear. The collar and plaid pattern lend classic style. A tie-dye finish updates the look. The sleeves are ready to be styled her way—cuffed or straight. The rounded hemline makes sure these tops add structure to outfits—even when untucked. Plus, eight tortoiseshell-inspired buttons give her the option to style them buttoned up or layered over a tee. Make it an easy outfit with Justice Denim jeans.#37225055% cotton and 45% viscoseMachine wash, tumble dryImported"
Pull-On Jean Leggings,Adjmi,22.50,USD,Home/All Products/Pull-On Jean Leggings,https://www.shopjustice.com/collections/all-products/products/ligt-wash-woven-stretch-destroy-460887-light-wash,"{""size"":[""6"",""7"",""8"",""10"",""12"",""14"",""16"",""6S"",""7S"",""8S"",""10S"",""12S"",""14S"",""14PL"",""16PL"",""18PL"",""20PL""],""color"":""Light Wash""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/460887_light-wash_1_grande.jpg?v=1625597535,"Our woven girls’ jean leggings have a stretchy, contour pull-on waistband—that keeps up with all her movement. Rise in the back prevents gapping. Destructed details with backing promise modesty with edge. The legging-like fit and mid-rise offer classic style. The deconstructed hems bring on-trend flair. And welted seams make them super-durable. They’re perfect for pairing with her favorite tees and sweatshirts. Plus, the comfy, stretch-cotton fabric is made with Repreve® denim—which is created using recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#460887Length: 24.5”58% cotton, 23% viscose, 18% Repreve® polyester and 1% elastaneMachine wash, tumble dryImported"
Tie-Dye Plaid Button-Up Top,Adjmi,19.50,USD,Home/All Products/Tie-Dye Plaid Button-Up Top,https://www.shopjustice.com/collections/all-products/products/tie-dye-plaid-shirt-372250-caribbean-sea,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Caribbean Sea""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/372250_caribbean-sea_1_grande.jpg?v=1625102952,"Our girls’ tops are made with soft, cotton-blend fabric and a relaxed cut that promise easy wear. The collar and plaid pattern lend classic style. A tie-dye finish updates the look. The sleeves are ready to be styled her way—cuffed or straight. The rounded hemline makes sure these tops add structure to outfits—even when untucked. Plus, eight tortoiseshell-inspired buttons give her the option to style them buttoned up or layered over a tee. Make it an easy outfit with Justice Denim jeans.#37225055% cotton and 45% viscoseMachine wash, tumble dryImported"
Plaid Button-Up Top,Adjmi,19.50,USD,Home/All Products/Plaid Button-Up Top,https://www.shopjustice.com/collections/all-products/products/plaid-buttondown-372339-black,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/372339_black_1-v2_grande.jpg?v=1624918267,"Our girls’ tops are made with lightweight, airy fabric and a relaxed cut that promise easy wear. The collar and plaid pattern lend classic style. A patch pocket highlights the front. The sleeves are ready to be styled her way—cuffed or straight. The rounded hemline makes sure these tops add structure to outfits—even when untucked. Plus, eight tortoiseshell-inspired buttons give her the option to style them buttoned up or layered over a tee. Make it an outfit with Justice Denim jeans.#372339100% viscoseMachine wash, tumble dryImported"
Tie-Dye Plaid Button-Up Top,Adjmi,19.50,USD,Home/All Products/Tie-Dye Plaid Button-Up Top,https://www.shopjustice.com/collections/all-products/products/tie-dye-plaid-shirt-372250-purple-haze,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Purple Haze""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/372250_purple-haze_1_grande.jpg?v=1625102952,"Our girls’ tops are made with soft, cotton-blend fabric and a relaxed cut that promise easy wear. The collar and plaid pattern lend classic style. A tie-dye finish updates the look. The sleeves are ready to be styled her way—cuffed or straight. The rounded hemline makes sure these tops add structure to outfits—even when untucked. Plus, eight tortoiseshell-inspired buttons give her the option to style them buttoned up or layered over a tee. Make it an easy outfit with Justice Denim jeans.#37225055% cotton and 45% viscoseMachine wash, tumble dryImported"
Plaid Button-Up Top,Adjmi,19.50,USD,Home/All Products/Plaid Button-Up Top,https://www.shopjustice.com/collections/all-products/products/plaid-buttondown-372339-ladybug-red,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Ladybug Red""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/372339_ladybug-red_1_grande.jpg?v=1625011613,"Our girls’ tops are made with lightweight, airy fabric and a relaxed cut that promise easy wear. The collar and plaid pattern lend classic style. A patch pocket highlights the front. The sleeves are ready to be styled her way—cuffed or straight. The rounded hemline makes sure these tops add structure to outfits—even when untucked. Plus, eight tortoiseshell-inspired buttons give her the option to style them buttoned up or layered over a tee. Make it an outfit with Justice Denim jeans.#372339100% viscoseMachine wash, tumble dryImported"
Pull-On Jean Leggings,Adjmi,22.50,USD,Home/All Products/Pull-On Jean Leggings,https://www.shopjustice.com/collections/all-products/products/med-dark-wvn-stretch-destroy-460887-dark-wash,"{""size"":[""6"",""7"",""8"",""10"",""12"",""14"",""16"",""6S"",""7S"",""8S"",""10S"",""12S"",""14S"",""14PL"",""16PL"",""18PL"",""20PL""],""color"":""Dark Wash""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/460887_dark-wash_1_grande.jpg?v=1625597525,"Our woven girls’ jean leggings have a stretchy, contour pull-on waistband—that keeps up with all her movement. Rise in the back prevents gapping. Destructed details with backing promise modesty with edge. The legging-like fit and mid-rise offer classic style. The deconstructed hems bring on-trend flair. And welted seams make them super-durable. They’re perfect for pairing with her favorite tees and sweatshirts. Plus, the comfy, stretch-cotton fabric is made with Repreve® denim—which is created using recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#460887Length: 24.5”58% cotton, 23% viscose, 18% Repreve® polyester and 1% elastaneMachine wash, tumble dryImported"
Plaid Button-Up Top,Adjmi,19.50,USD,Home/All Products/Plaid Button-Up Top,https://www.shopjustice.com/collections/all-products/products/plaid-buttondown-372339-athletic-blue,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Athletic Blue""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/372339_athletic-blue_1_grande.jpg?v=1625011603,"Our girls’ tops are made with lightweight, airy fabric and a relaxed cut that promise easy wear. The collar and plaid pattern lend classic style. A patch pocket highlights the front. The sleeves are ready to be styled her way—cuffed or straight. The rounded hemline makes sure these tops add structure to outfits—even when untucked. Plus, eight tortoiseshell-inspired buttons give her the option to style them buttoned up or layered over a tee. Make it an outfit with Justice Denim jeans.#372339100% viscoseMachine wash, tumble dryImported"
Graphic Tie-Front Tee & Hair Tie,Adjmi,12.00,USD,Home/All Products/Graphic Tie-Front Tee & Hair Tie,https://www.shopjustice.com/collections/all-products/products/tie-front-graphic-tee-w-scrunchie-celestial-308377-aruba,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Aruba""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308377_aruba_1_grande.jpg?v=1625102915,"We created a line of tees for your free-spirited girl. The front has a scoop neckline, plus a graphic boasts an affirming message. Cuffs bring a pop of personality to the short dolman sleeves. A keyhole punctuates the front hemline and ties into a sweet bow. They’re designed in slub-jersey cotton that promises the comfiest wear, ever. And the matching hair tie is perfect for upgrading her updos. They pair perfectly with Justice Denim jeans.#308377Includes: top and hair tie100% cottonMachine wash, tumble dryImported"
Patchwork Denim Jacket,Adjmi,27.00,USD,Home/All Products/Patchwork Denim Jacket,https://www.shopjustice.com/collections/all-products/products/denim-shacket-w-patchwork-758552-medium-wash,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Medium Wash""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/758552_medium-wash_1_grande.jpg?v=1625011669,"Our girls’ denim jackets have a relaxed fit, two flap pockets, and two slip pockets. The front has a patchwork design with different indigo hues and plaid patterns. Six metal buttons give her the option to style them open or closed. Subtle destruction offers a live-in vibe. And welted seams lend durability. They’re perfect for layering over her favorite tees and sweatshirts. Plus, the comfy, stretch-cotton fabric is made with Repreve® denim—which is created using recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#75855258% cotton, 23% viscose, 18% Repreve® polyester and 1% elastaneMachine wash, tumble dryImported"
Graphic Ringer Tee,Adjmi,12.00,USD,Home/All Products/Graphic Ringer Tee,https://www.shopjustice.com/collections/all-products/products/brand-ringer-tee-307576-pearl-heather,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Pearl Heather""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/307576_pearl-heather_1_grande.jpg?v=1625011561,"These girls’ tees are our take on the retro ringer style. We updated them with striped bias binding around the scoop neckline and armholes to offer classic contrast. A graphic adorns the front. And we created them in a lightweight ribbed fabric that promises the comfiest wear, ever.#30757659% recycled polyester, 36% viscose and 5% elastaneMachine wash, tumble dryImported"
Patchwork Mini Mom Jeans,Adjmi,25.50,USD,Home/All Products/Patchwork Mini Mom Jeans,https://www.shopjustice.com/collections/all-products/products/minimom-jean-w-indigo-tones-465166-multi-tone-indigo,"{""size"":[""6"",""7"",""8"",""10"",""12"",""14"",""16""],""color"":""Multi Tone Indigo""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/465166_multi-tone-indigo_1_grande.jpg?v=1625011657,"Our girls’ denim jeans have a relaxed fit, the traditional 5 pockets, and a zip-and-button fly. The front has a patchwork design with different indigo hues. Rise in the back prevents gapping. The mid-rise offers classic style. Welted seams give them durability. They’re perfect for pairing with her favorite tees and sweatshirts. Plus, the comfy, stretch-cotton fabric is made with Repreve® denim—which is created using recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#46516658% cotton, 23% viscose, 18% Repreve® polyester and 1% elastaneMachine wash, tumble dryImported"
Graphic Ringer Tee,Adjmi,12.00,USD,Home/All Products/Graphic Ringer Tee,https://www.shopjustice.com/collections/all-products/products/brand-ringer-tee-307576-black,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/307576_black_1-v2_grande.jpg?v=1624918249,"These girls’ tees are our take on the retro ringer style. We updated them with striped bias binding around the scoop neckline and armholes to offer classic contrast. A graphic adorns the front. And we created them in a lightweight ribbed fabric that promises the comfiest wear, ever.#30757659% recycled polyester, 36% viscose and 5% elastaneMachine wash, tumble dryImported"
Tie-Dye Plaid Button-Up Top,Adjmi,19.50,USD,Home/All Products/Tie-Dye Plaid Button-Up Top,https://www.shopjustice.com/collections/all-products/products/tie-dye-plaid-shirt-372250-black,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/372250_black_1_grande.jpg?v=1625269832,"Our girls’ tops are made with soft, cotton-blend fabric and a relaxed cut that promise easy wear. The collar and plaid pattern lend classic style. A tie-dye finish updates the look. The sleeves are ready to be styled her way—cuffed or straight. The rounded hemline makes sure these tops add structure to outfits—even when untucked. Plus, eight tortoiseshell-inspired buttons give her the option to style them buttoned up or layered over a tee. Make it an easy outfit with Justice Denim jeans.#37225055% cotton and 45% viscoseMachine wash, tumble dryImported"
Color Block Button-Front Top,Adjmi,16.50,USD,Home/All Products/Color Block Button-Front Top,https://www.shopjustice.com/collections/all-products/products/1-4-zip-rugby-ls-309393-athletic-blue,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Athletic Blue""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309393_athletic-blue_1_grande.jpg?v=1625011597,"Our girls’ tops have a half-zip placket that gives them a relaxed vibe—plus it’s finished with a ring zipper tab. A bold graphic highlights the trendy color-block design. A Justice heart logo punctuates one of the long sleeves. Banded cuffs give them a classic look. Soft, cotton jersey fabric promises comfortable wear. And they easily pair with Justice Denim jeans.#309393100% cottonMachine wash, tumble dryImported"
Color Block Button-Front Top,Adjmi,16.50,USD,Home/All Products/Color Block Button-Front Top,https://www.shopjustice.com/collections/all-products/products/1-4-zip-rugby-ls-309393-black,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309393_black_1-v2_grande.jpg?v=1624918257,"Our girls’ tops have a half-zip placket that gives them a relaxed vibe—plus it's finished with a ring zipper tab. A bold graphic highlights the trendy color-block design. A Justice heart logo punctuates one of the long sleeves. Banded cuffs give them a classic look. Soft, cotton jersey fabric promises comfortable wear. And they easily pair with Justice Denim jeans.#309393100% cottonMachine wash, tumble dryImported"
Patterned Short Sleeve Tee,Adjmi,10.50,USD,Home/All Products/Patterned Short Sleeve Tee,https://www.shopjustice.com/collections/all-products/products/short-sleeve-stripe-boxy-tee-308651-black,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308651_black_1_grande.jpg?v=1625102926,"Our girls’ tees sport scoop necklines. The soft, cotton-blend fabric promises comfortable wear. Cool sports stripes pop against the bright hue. And a bold graphic punctuates the front. They’re a perfect match for Justice Denim jeans. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30865160% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Belted Layered Plaid Dress,Adjmi,24.00,USD,Home/All Products/Belted Layered Plaid Dress,https://www.shopjustice.com/collections/all-products/products/2fer-belted-plaid-dress-w-t-shirt-101409-athletic-blue,"{""size"":[""6"",""7"",""8"",""10"",""12"",""14"",""16"",""18""],""color"":""Athletic Blue""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/101409_athletic-blue_1-v2_grande.jpg?v=1626462371,"Stretchy French terry fabric gives our girls’ dresses a cozy fit. The plaid pattern lends classic style. A belt ties at the waist. A gleaming zipper—up the back—makes putting it on a breeze. Plus, they come with an attached tee. This means they are easy to style and easier to wear—she won’t have to worry about experiencing a bunched-up feeling.#10140996% rayon and 4% spandexMachine wash, tumble dryImported"
Patterned Short Sleeve Tee,Adjmi,10.50,USD,Home/All Products/Patterned Short Sleeve Tee,https://www.shopjustice.com/collections/all-products/products/short-sleeve-stripe-boxy-tee-308651-steel-heather,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Steel Heather""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308651_pearl-heather_1_4ca5b01d-5bfd-422b-8f3c-f5b1fc783b74_grande.jpg?v=1626659677,"Our girls’ tees sport scoop necklines. The soft, cotton-blend fabric promises comfortable wear. Cool sports stripes pop against the bright hue. And a bold graphic punctuates the front. They’re a perfect match for Justice Denim jeans. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30865160% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Belted Layered Plaid Dress,Adjmi,24.00,USD,Home/All Products/Belted Layered Plaid Dress,https://www.shopjustice.com/collections/all-products/products/2fer-belted-plaid-dress-w-t-shirt-101409-ladybug-red,"{""size"":[""6"",""7"",""8"",""10"",""12"",""14"",""16"",""18""],""color"":""Ladybug Red""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/101409_ladybug-red_1_grande.jpg?v=1625011531,"Stretchy French terry fabric gives our girls’ dresses a cozy fit. The plaid pattern lends classic style. A belt ties at the waist. A gleaming zipper—up the back—makes putting it on a breeze. Plus, they come with an attached tee. This means they are easy to style and easier to wear—she won’t have to worry about experiencing a bunched-up feeling.#10140996% rayon and 4% spandexMachine wash, tumble dryImported"
Tie-Dye Full-Length Leggings,Adjmi,10.50,USD,Home/All Products/Tie-Dye Full-Length Leggings,https://www.shopjustice.com/collections/all-products/products/aop-dye-effect-legging-450815-paparazzi-purple,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Paparazzi Purple""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/450815_paparazzi-purple_1_grande.jpg?v=1625269973,"We designed our girls’ leggings with a wide waistband and stretch cotton-blend fabric that’s super-comfy and follows her every movement. They sport a playful tie-dye pattern that is perfect for mixing and matching with tees in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#45081557% cotton, 36% recycled polyester and 7% elastaneMachine wash, tumble dryImported"
Patterned Short Sleeve Tee,Adjmi,10.50,USD,Home/All Products/Patterned Short Sleeve Tee,https://www.shopjustice.com/collections/all-products/products/short-sleeve-stripe-boxy-tee-308651-wisteria,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Wisteria""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308651_wysteria_1_grande.jpg?v=1625102932,"Our girls’ tees sport scoop necklines. The soft, cotton-blend fabric promises comfortable wear. Cool sports stripes pop against the bright hue. And a bold graphic punctuates the front. They’re a perfect match for Justice Denim jeans. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30865160% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Patterned Short Sleeve Tee,Adjmi,10.50,USD,Home/All Products/Patterned Short Sleeve Tee,https://www.shopjustice.com/collections/all-products/products/short-sleeve-stripe-boxy-tee-308651-caribbean-sea,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Caribbean Sea""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308651_caribbean-sea_1_grande.jpg?v=1625102923,"Our girls’ tees sport scoop necklines. The soft, cotton-blend fabric promises comfortable wear. Cool sports stripes pop against the bright hue. And a bold graphic punctuates the front. They’re a perfect match for Justice Denim jeans. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30865160% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Patterned Short Sleeve Tee,Adjmi,10.50,USD,Home/All Products/Patterned Short Sleeve Tee,https://www.shopjustice.com/collections/all-products/products/short-sleeve-stripe-boxy-tee-308651-texan-red,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Texan Red""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308651_ladybug-red_1_grande.jpg?v=1625102927,"Our girls’ tees sport scoop necklines. The soft, cotton-blend fabric promises comfortable wear. Cool sports stripes pop against the bright hue. And a bold graphic punctuates the front. They’re a perfect match for Justice Denim jeans. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30865160% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Patterned Short Sleeve Tee,Adjmi,10.50,USD,Home/All Products/Patterned Short Sleeve Tee,https://www.shopjustice.com/collections/all-products/products/short-sleeve-stripe-boxy-tee-308651-pearl-heather,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Pearl Heather""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308651_steel-heather_1_grande.jpg?v=1626659622,"Our girls’ tees sport scoop necklines. The soft, cotton-blend fabric promises comfortable wear. Cool sports stripes pop against the bright hue. And a bold graphic punctuates the front. They’re a perfect match for Justice Denim jeans. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30865160% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Tie-Dye Scoop Neck Tee,Adjmi,10.50,USD,Home/All Products/Tie-Dye Scoop Neck Tee,https://www.shopjustice.com/collections/all-products/products/aop-dye-effect-boxy-tee-309602-bluebird,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Bluebird""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309602_bluebird_1-v2_grande.jpg?v=1624918265,"We created a line of tees for your free-spirited girl. They have an allover tie-dye pattern. Bias binding finishes the scoop neckline. They’re designed in soft cotton-blend fabric that’s made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too. The relaxed cut and dolman sleeves promise easy wear and make them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style.#30960260% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Patterned Short Sleeve Tee,Adjmi,10.50,USD,Home/All Products/Patterned Short Sleeve Tee,https://www.shopjustice.com/collections/all-products/products/short-sleeve-stripe-boxy-tee-308651-angel-peach,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Angel Peach""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/308651_angel-peach_1_grande.jpg?v=1625011579,"Our girls’ tees sport scoop necklines. The soft, cotton-blend fabric promises comfortable wear. Cool sports stripes pop against the bright hue. And a bold graphic punctuates the front. They’re a perfect match for Justice Denim jeans. Plus, they’re made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too.#30865160% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Tie-Dye Scoop Neck Tee,Adjmi,10.50,USD,Home/All Products/Tie-Dye Scoop Neck Tee,https://www.shopjustice.com/collections/all-products/products/aop-dye-effect-boxy-tee-309602-black,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Black""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309602_black_1-v2_grande.jpg?v=1624918264,"We created a line of tees for your free-spirited girl. They have an allover tie-dye pattern. Bias binding finishes the scoop neckline. They’re designed in soft cotton-blend fabric that’s made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too. The relaxed cut and dolman sleeves promise easy wear and make them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style.#30960260% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
Tie-Dye Scoop Neck Tee,Adjmi,10.50,USD,Home/All Products/Tie-Dye Scoop Neck Tee,https://www.shopjustice.com/collections/all-products/products/aop-dye-effect-boxy-tee-309602-atomic-berry,"{""size"":[""XS (5/6)"",""S (7/8)"",""M (10)"",""L (12/14)"",""XL (16/18)"",""XXL (16P/18P)""],""color"":""Atomic Berry""}",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/309602_atomic-berry_1-v2_grande.jpg?v=1624918263,"We created a line of tees for your free-spirited girl. They have an allover tie-dye pattern. Bias binding finishes the scoop neckline. They’re designed in soft cotton-blend fabric that’s made with recycled materials. This means not only will your girl look good while wearing her fashion, but she’ll feel good about her fashion, too. The relaxed cut and dolman sleeves promise easy wear and make them perfect for layering over leggings and other essentials in our Everyday Faves collection—which offers tons of value and is perfect for a girl who’s just discovering her own, unique personal style.#30960260% cotton and 40% recycled polyesterMachine wash, tumble dryImported"
